variant,n,rep,S_size,S_hit,h_rmse,W_hat,V_hat,W_se,eps_band,n_band,V_se,W_dev,W_cover,V_dev,V_cover
oracle,1000,102,2,1.0,0.3128001075275668,0.3408010517335043,0.5653076171875,0.04886614272968602,0.007050688547330213,81,0.07220320121696759,-0.017020308776844573,1.0,-0.0044403076171875,1.0
dense_K200,1000,103,50,1.0,1.4310977519186316,0.7615441053095815,0.5751953125,0.056743572581148274,0.015114319053551924,62,0.04185230752398251,0.40372274479923265,0.0,0.0054473876953125,1.0
screen_full,1000,103,10,1.0,0.6390440302446678,0.45451758401668735,0.5980224609375,0.04875969406098903,0.008235786223266648,65,0.04736752831786348,0.0966962235063385,0.0,0.0282745361328125,1.0
screen_split,1000,103,10,1.0,0.7706917021235149,0.49391987583427943,0.5858154296875,0.07714737442556364,0.009429711465741763,82,0.07948280886157316,0.13609851532393058,1.0,0.0160675048828125,1.0
oracle,1000,103,2,1.0,0.31955868491397627,0.3537383910668093,0.6558837890625,0.04897600379178476,0.006791055845626235,95,0.09395553367202865,-0.00408296944353953,1.0,0.0861358642578125,1.0
dense_K200,1000,104,50,1.0,1.4389884196077654,0.7441940707235793,0.55029296875,0.052738254295604754,0.016007695749500415,67,0.040584489926977024,0.3863727102132305,0.0,-0.0194549560546875,1.0
screen_full,1000,104,10,1.0,0.5537678619187675,0.4791859190015758,0.5780029296875,0.05745383669850039,0.009156106124781101,66,0.04397309790804068,0.12136455849122696,0.0,0.0082550048828125,1.0
screen_split,1000,104,10,1.0,0.9286047719515,0.6416094307960287,0.5865478515625,0.06926981349567986,0.012533097480005657,67,0.046205062496840026,0.28378807028567987,0.0,0.0167999267578125,1.0
oracle,1000,104,2,1.0,0.43358798751684485,0.4771061299676491,0.56103515625,0.04590245040799006,0.009273940787773407,39,0.030985278926115214,0.11928476945730027,0.0,-0.0087127685546875,1.0
dense_K200,1000,105,50,1.0,1.316934950079445,0.8127982637422007,0.6173095703125,0.05565229453064513,0.014524559047136487,68,0.042917600935622885,0.4549769032318518,0.0,0.0475616455078125,1.0
screen_full,1000,105,10,1.0,0.5866931896759852,0.5088291506570805,0.6654052734375,0.05438546422322436,0.008073450597894084,57,0.04429777584423872,0.1510077901467316,0.0,0.0956573486328125,0.0
screen_split,1000,105,10,1.0,0.7686704096186805,0.5773521078111346,0.6600341796875,0.08184368441799364,0.009700313693989193,53,0.05104981396170221,0.2195307473007857,0.0,0.0902862548828125,1.0
oracle,1000,105,2,1.0,0.3426289050756983,0.40817315491269235,0.6397705078125,0.044903025395705905,0.006649127532145159,49,0.0471196300054321,0.0503517944023435,1.0,0.0700225830078125,1.0
dense_K200,1000,106,50,1.0,1.3532158806905674,0.7030032338760837,0.55126953125,0.05112096068754161,0.014929696539043975,57,0.03753764118260902,0.3451818733657348,0.0,-0.0184783935546875,1.0
screen_full,1000,106,10,1.0,0.5779105828153551,0.44460417436479976,0.5684814453125,0.04991582195935313,0.008469876472004454,72,0.04892211949459771,0.08678281385445091,1.0,-0.0012664794921875,1.0
screen_split,1000,106,6,1.0,0.8008596107919488,0.5460197723614173,0.58056640625,0.0644277151435955,0.009883345608796786,47,0.03669923835825212,0.18819841185106845,0.0,0.0108184814453125,1.0
oracle,1000,106,2,1.0,0.4290010776266629,0.3940363483804338,0.52783203125,0.041112269105450176,0.007237318499642446,74,0.056943914380561886,0.036214987870084925,1.0,-0.0419158935546875,1.0
dense_K200,1000,107,50,1.0,1.438477491206067,0.8740416698085551,0.595947265625,0.05788782904099179,0.016263704521343073,56,0.037690901049875804,0.5162203092982063,0.0,0.0261993408203125,1.0
screen_full,1000,107,10,1.0,0.6082569107064667,0.579885417337116,0.6121826171875,0.054249900765132766,0.009996740884015294,54,0.0337738732500681,0.2220640568267671,0.0,0.0424346923828125,1.0
screen_split,1000,107,10,1.0,0.8024750258180566,0.603648575716165,0.555908203125,0.06258700958828764,0.011815629840590963,67,0.041372304432593744,0.24582721520581619,0.0,-0.0138397216796875,1.0
oracle,1000,107,2,1.0,0.3838766762553371,0.5463676846799339,0.6099853515625,0.05244796657753856,0.008936437133494528,46,0.04148210595545602,0.18854632416958506,0.0,0.0402374267578125,1.0
dense_K200,1000,108,50,1.0,1.5680213351140098,0.7864816337904242,0.551513671875,0.04971743010700337,0.017062513285964805,65,0.035698457558420084,0.4286602732800754,0.0,-0.0182342529296875,1.0
screen_full,1000,108,10,1.0,0.6387478319721197,0.3969231417503897,0.547119140625,0.04676008638498791,0.008719201109381196,59,0.03917820086056227,0.03910178124004082,1.0,-0.0226287841796875,1.0
screen_split,1000,108,4,1.0,0.653525046171573,0.36464453707713695,0.5478515625,0.06166566293072282,0.008178017290023216,67,0.05884655875908796,0.006823176566788103,1.0,-0.0218963623046875,1.0
oracle,1000,108,2,1.0,0.3478797689796448,0.3700730358312835,0.5960693359375,0.045288372062691026,0.0071369692752044946,62,0.05407114771805734,0.01225167532093463,1.0,0.0263214111328125,1.0
dense_K200,1000,109,50,1.0,1.4209672620956901,0.807863219578012,0.6051025390625,0.06300592041005866,0.014954625745567473,56,0.038770748210136326,0.45004185906766314,0.0,0.0353546142578125,1.0
screen_full,1000,109,10,1.0,0.5508912425891321,0.47709311911119817,0.5823974609375,0.05291664143127835,0.008993377338971003,66,0.04241025073897234,0.11927175860084932,0.0,0.0126495361328125,1.0
screen_split,1000,109,10,1.0,0.7704190062499526,0.48349568566720835,0.533935546875,0.07345033621198743,0.010606270792840836,77,0.06155552584365116,0.1256743251568595,1.0,-0.0358123779296875,1.0
oracle,1000,109,2,1.0,0.28816633366616606,0.40240629971874786,0.5274658203125,0.04357211930251985,0.007564249987929961,63,0.04923172379588004,0.04458493920839901,1.0,-0.0422821044921875,1.0
dense_K200,1000,110,50,1.0,1.3855633926783915,0.6621408705031425,0.5526123046875,0.0498659736801629,0.014379621550984812,55,0.03690348673286746,0.30431950999279367,0.0,-0.0171356201171875,1.0
screen_full,1000,110,7,1.0,0.5537443441608983,0.3743606830661395,0.5494384765625,0.04615181676615672,0.0076036745599765655,64,0.04951010472565273,0.01653932255579066,1.0,-0.0203094482421875,1.0
screen_split,1000,110,10,1.0,0.8362649548837876,0.472387979583068,0.577392578125,0.07383998683696558,0.00967553885030263,52,0.042177145135810966,0.11456661907271914,1.0,0.0076446533203125,1.0
oracle,1000,110,2,1.0,0.34441774151602145,0.3322723287329207,0.56201171875,0.051099752888537485,0.006657651373408346,56,0.0535088361154972,-0.025549031777428177,1.0,-0.0077362060546875,1.0
dense_K200,1000,111,50,1.0,1.438834630095353,0.6586735558118127,0.523681640625,0.048693291676356686,0.015444268048468,69,0.03403161802728794,0.3008521953014639,0.0,-0.0460662841796875,1.0
screen_full,1000,111,8,1.0,0.5550108736590406,0.43283672026111275,0.5546875,0.049110899248023525,0.008394060859373732,56,0.04155917432359562,0.0750153597507639,1.0,-0.0150604248046875,1.0
screen_split,1000,111,9,1.0,0.7025032203011,0.4533840845734965,0.55615234375,0.07056010694210234,0.009238932989558267,68,0.06156649441108164,0.09556272406314764,1.0,-0.0135955810546875,1.0
oracle,1000,111,2,1.0,0.3212796651548284,0.3652614645350819,0.5738525390625,0.04610645257697544,0.0066010835581278285,42,0.044283377643008874,0.007440104024733052,1.0,0.0041046142578125,1.0
dense_K200,1000,112,50,1.0,1.4078690445416782,0.785974300454316,0.583984375,0.05669327523695602,0.015526795120489306,67,0.04408632137992869,0.4281529399439672,0.0,0.0142364501953125,1.0
screen_full,1000,112,10,1.0,0.6254680390906145,0.49289172580316065,0.556396484375,0.047668636271721895,0.009481005654910333,56,0.03640057586844136,0.1350703652928118,0.0,-0.0133514404296875,1.0
screen_split,1000,112,10,1.0,0.9689542693602504,0.5848240524671026,0.6146240234375,0.07331090980652274,0.011091987540574449,67,0.05388861062635044,0.2270026919567537,0.0,0.0448760986328125,1.0
oracle,1000,112,2,1.0,0.3607345222407878,0.44859064154395667,0.5064697265625,0.04502635280507307,0.008037164466647775,45,0.04315561091924067,0.09076928103360782,0.0,-0.0632781982421875,1.0
dense_K200,1000,113,50,1.0,1.3763785955254355,0.6724003504288938,0.5439453125,0.0565943142592544,0.014584905929598473,54,0.03461385771842375,0.31457898991854494,0.0,-0.0258026123046875,1.0
screen_full,1000,113,6,1.0,0.6274151436700337,0.36294931809710784,0.511474609375,0.04696870670660984,0.008470357410699446,58,0.041893374244779666,0.005127957586758991,1.0,-0.0582733154296875,1.0
screen_split,1000,113,3,1.0,0.8220902232331538,0.48157191618293804,0.5587158203125,0.06848489503083248,0.010764730827692621,68,0.046110592572294246,0.12375055567258919,1.0,-0.0110321044921875,1.0
oracle,1000,113,2,1.0,0.3621345038126742,0.33268476329344,0.47998046875,0.0429472563451999,0.007213443357557795,55,0.05358445482974595,-0.025136597216908863,1.0,-0.0897674560546875,1.0
dense_K200,1000,114,50,1.0,1.4342017643789844,0.8192942970944027,0.5953369140625,0.060104629878726036,0.015353836606172835,67,0.03680882245114692,0.46147293658405386,0.0,0.0255889892578125,1.0
screen_full,1000,114,6,1.0,0.5356185581105267,0.4972305237703827,0.6036376953125,0.05070022360125426,0.009422391648272124,61,0.037087226160224994,0.13940916326003383,0.0,0.0338897705078125,1.0
screen_split,1000,114,6,1.0,0.7163833378805973,0.5304742133204061,0.53759765625,0.06400190722779543,0.011253538122977405,65,0.04829736755830143,0.17265285281005727,0.0,-0.0321502685546875,1.0
oracle,1000,114,2,1.0,0.4101295022190103,0.48048383450254784,0.5946044921875,0.04698924897928375,0.0087898737344714,66,0.06308067169814856,0.12266247399219898,0.0,0.0248565673828125,1.0
dense_K200,1000,115,50,1.0,1.3323322331091174,0.59412058902994,0.513427734375,0.05026306476040323,0.014508818732274793,63,0.0367224651957758,0.23629922851959118,0.0,-0.0563201904296875,1.0
screen_full,1000,115,9,1.0,0.5142148914856303,0.41650162489418846,0.5341796875,0.04693087598253364,0.008495445060844943,50,0.03667354240955769,0.05868026438383961,1.0,-0.0355682373046875,1.0
screen_split,1000,115,10,1.0,0.9380873364912199,0.5107402205779306,0.5462646484375,0.0686843745598197,0.010925007472727311,73,0.056815404070659915,0.1529188600675817,0.0,-0.0234832763671875,1.0
oracle,1000,115,2,1.0,0.3589536068412352,0.36701450247988965,0.5958251953125,0.04940269982908763,0.007367911283713693,57,0.05137121788621098,0.009193141969540797,1.0,0.0260772705078125,1.0
dense_K200,1000,116,50,1.0,1.3930622372524857,0.7184993696902999,0.540771484375,0.0563553517239316,0.01589121413609307,79,0.04272887293822152,0.3606780091799511,0.0,-0.0289764404296875,1.0
screen_full,1000,116,2,1.0,0.30154856243065603,0.36215570314399204,0.50830078125,0.04498611742805221,0.007684262149494722,48,0.046385791073924196,0.0043343426336431845,1.0,-0.0614471435546875,1.0
screen_split,1000,116,10,1.0,0.8196549754189766,0.48597354513228186,0.5771484375,0.08385135470528704,0.010504390950383526,61,0.05852796126648326,0.128152184621933,1.0,0.0074005126953125,1.0
oracle,1000,116,2,1.0,0.3183748477647813,0.364084948933337,0.498046875,0.04465027418236075,0.007727460830644031,50,0.04757520278608932,0.006263588422988131,1.0,-0.0717010498046875,1.0
dense_K200,1000,117,50,1.0,1.5691838282047639,0.8323306991862687,0.581787109375,0.05813272316672554,0.016381616415741415,71,0.03936906393937566,0.4745093386759198,0.0,0.0120391845703125,1.0
screen_full,1000,117,10,1.0,0.5486602787957454,0.40085665895726535,0.5977783203125,0.048206327711871846,0.007507436971987677,62,0.04706216992241108,0.0430352984469165,1.0,0.0280303955078125,1.0
screen_split,1000,117,8,1.0,0.8787487220932553,0.4199755802255677,0.5137939453125,0.07076957307536354,0.009587963461617497,70,0.06800241767960351,0.06215421971521884,1.0,-0.0559539794921875,1.0
oracle,1000,117,2,1.0,0.4201218293933788,0.325101567703292,0.5186767578125,0.043190165985013976,0.00615474595467215,46,0.041200119379694235,-0.032719792807056836,1.0,-0.0510711669921875,1.0
dense_K200,1000,118,50,1.0,1.5075514021751841,0.8373106448801602,0.597900390625,0.05791797761462961,0.015728096568610437,54,0.03468824436502625,0.4794892843698113,0.0,0.0281524658203125,1.0
screen_full,1000,118,10,1.0,0.5639332137294144,0.49323161703847257,0.612548828125,0.05617487508292605,0.008378309352040758,55,0.04963472631646059,0.13541025652812372,0.0,0.0428009033203125,1.0
screen_split,1000,118,10,1.0,0.7614935528240041,0.5289704767600169,0.5926513671875,0.0816776140781464,0.009794791467505101,72,0.06519187947910036,0.171149116249668,0.0,0.0229034423828125,1.0
oracle,1000,118,2,1.0,0.3165090499768503,0.3965802015011106,0.5528564453125,0.049145170185470315,0.007206618673366736,41,0.04511661752237307,0.03875884099076177,1.0,-0.0168914794921875,1.0
dense_K200,1000,119,50,1.0,1.4027016600054134,0.8335703380257371,0.5985107421875,0.059283050230847935,0.015509305986785227,69,0.03829325348859141,0.47574897751538825,0.0,0.0287628173828125,1.0
screen_full,1000,119,10,1.0,0.596175737241063,0.5206704296203997,0.6175537109375,0.055454064118875414,0.008865608600655085,64,0.04432421368906257,0.16284906911005081,0.0,0.0478057861328125,1.0
screen_split,1000,119,10,1.0,0.7428241907475935,0.5507828682958522,0.6070556640625,0.07987253610618676,0.010282207702928401,60,0.051702887717391656,0.19296150778550336,0.0,0.0373077392578125,1.0
oracle,1000,119,2,1.0,0.32057624825732967,0.4515325733287423,0.5982666015625,0.050866694318125974,0.008238081388501992,48,0.040521728083114474,0.09371121281839345,1.0,0.0285186767578125,1.0
dense_K200,1000,120,50,1.0,1.4095680710119534,0.6543454833337301,0.5361328125,0.051790243616015724,0.014733351231364876,72,0.03826543718825686,0.29652412282338125,0.0,-0.0336151123046875,1.0
screen_full,1000,120,4,1.0,0.3014294664015183,0.36392903588580067,0.563720703125,0.04855916110100905,0.007221120647910271,67,0.059202715943953745,0.006107675375451815,1.0,-0.0060272216796875,1.0
screen_split,1000,120,6,1.0,0.9391630335821626,0.579102499392435,0.5933837890625,0.07030948602483887,0.011557498956285295,67,0.047320719196533176,0.22128113888208611,0.0,0.0236358642578125,1.0
oracle,1000,120,2,1.0,0.1846974452558989,0.3756902850897471,0.5703125,0.046349172445591384,0.007020907933217402,48,0.04945983137409166,0.01786892457939826,1.0,0.0005645751953125,1.0
dense_K200,1000,121,50,1.0,1.3909869428538226,0.6715083932341015,0.5367431640625,0.05179732606699134,0.015157626061555074,67,0.04038188641599882,0.31368703272375265,0.0,-0.0330047607421875,1.0
screen_full,1000,121,7,1.0,0.5015759942965993,0.3831818217606455,0.5255126953125,0.0446554470472192,0.008320305888710841,62,0.04736969709591847,0.025360461250296673,1.0,-0.0442352294921875,1.0
screen_split,1000,121,10,1.0,0.8796780021409434,0.46157447311659383,0.5006103515625,0.06989323116089713,0.011391166387724234,65,0.042254520234587076,0.10375311260624498,1.0,-0.0691375732421875,1.0
oracle,1000,121,2,1.0,0.2067080385986287,0.3571926546428524,0.5533447265625,0.04342460758401475,0.007269515756713202,64,0.08090781309736296,-0.0006287058674964707,1.0,-0.0164031982421875,1.0
dense_K200,1000,122,50,1.0,1.3365754307788653,0.621218130190196,0.50830078125,0.049161536316503066,0.014730887437748892,71,0.03903321606337359,0.26339676967984715,0.0,-0.0614471435546875,1.0
screen_full,1000,122,10,1.0,0.6512606161041307,0.4441386431532022,0.5872802734375,0.050833669080270746,0.008258535974168904,68,0.050227600891100274,0.08631728264285332,1.0,0.0175323486328125,1.0
screen_split,1000,122,10,1.0,0.7725396740815003,0.40396574092309645,0.498291015625,0.06152844192389129,0.009583436751044198,74,0.06618579262925689,0.0461443804127476,1.0,-0.0714569091796875,1.0
oracle,1000,122,2,1.0,0.3002203098434929,0.32109862547098167,0.51220703125,0.04119694147263998,0.007043751234225243,51,0.048732438918838814,-0.03672273503936718,1.0,-0.0575408935546875,1.0
dense_K200,1000,123,50,1.0,1.3662201990718335,0.6256536724623749,0.5341796875,0.053498599117768296,0.014268130358862957,60,0.03721745947140957,0.26783231195202606,0.0,-0.0355682373046875,1.0
screen_full,1000,123,7,1.0,0.5703555211571006,0.37461079456024404,0.541015625,0.04576765462445118,0.008040081965463939,47,0.03630418493995055,0.01678943404989519,1.0,-0.0287322998046875,1.0
screen_split,1000,123,4,1.0,0.8117762419869535,0.3845010981519612,0.586181640625,0.06570504304316348,0.009626632680274423,89,0.06488511802032905,0.026679737641612356,1.0,0.0164337158203125,1.0
oracle,1000,123,2,1.0,0.36044433857968966,0.3424013886998215,0.659423828125,0.05062678666879678,0.006407664174432805,42,0.049467811908919225,-0.015419971810527344,1.0,0.0896759033203125,1.0
dense_K200,1000,124,50,1.0,1.5094754842078717,0.6936721937720141,0.5377197265625,0.05829749615730493,0.015517453894586341,71,0.041915372712039205,0.3358508332616652,0.0,-0.0320281982421875,1.0
screen_full,1000,124,7,1.0,0.4907854553050149,0.3396358588479795,0.5726318359375,0.04913276320171746,0.007022335852703053,59,0.055530619180314766,-0.018185501662369374,1.0,0.0028839111328125,1.0
screen_split,1000,124,7,1.0,0.9155451623094711,0.4469145084152425,0.536376953125,0.07021183640438007,0.010458487691541913,73,0.05856387421412292,0.08909314790489364,1.0,-0.0333709716796875,1.0
oracle,1000,124,2,1.0,0.2674165185347416,0.34580861139247254,0.5435791015625,0.04537891287087876,0.006819026848466941,67,0.06514701871220242,-0.012012749117876309,1.0,-0.0261688232421875,1.0
dense_K200,1000,125,50,1.0,1.3625020152322866,0.7740116103533861,0.5982666015625,0.054067752634762115,0.014814203756650211,56,0.034829565408045875,0.4161902498430372,0.0,0.0285186767578125,1.0
screen_full,1000,125,10,1.0,0.4773274486161203,0.42455556449206006,0.578369140625,0.053123868171576334,0.00804011294735411,70,0.0563289932499236,0.0667342039817112,1.0,0.0086212158203125,1.0
screen_split,1000,125,10,1.0,0.7164378154168661,0.5357286532953156,0.605224609375,0.08327242860201332,0.009523469794484504,65,0.057352138660771684,0.17790729278496675,0.0,0.0354766845703125,1.0
oracle,1000,125,2,1.0,0.2750894776239492,0.4044170852708833,0.6185302734375,0.049435580033338734,0.006891638406382854,42,0.054983829817985795,0.046595724760534474,1.0,0.0487823486328125,1.0
