variant,tau_scale,rep,S_size,S_hit,h_rmse,W_hat,V_hat,W_se,eps_band,n_band,V_se,W_loo,W_true,V_true,V_hat_dev,V_hat_cover,W_hat_dev,W_hat_cover,W_loo_dev,W_loo_cover
screen_full,2.0,18,10,1.0,0.3008981184005178,0.2603375980782776,0.57958984375,0.025861374957621603,0.005069218246660186,74,0.0457801940357532,0.23217286970992582,0.23854757367356588,0.5697479248046875,0.0098419189453125,1.0,0.021790024404711728,1.0,-0.006374703963640066,1.0
screen_split,2.0,18,8,1.0,0.357804972952723,0.2787898182939972,0.58056640625,0.03605025594025344,0.005445589542818431,62,0.05393322944461781,0.22028902569015507,0.23854757367356588,0.5697479248046875,0.0108184814453125,1.0,0.0402422446204313,1.0,-0.01825854798341081,1.0
screen_full,2.0,19,10,1.0,0.2959324335701751,0.29152042848122794,0.615234375,0.026005853403186903,0.005086381549746379,64,0.03886230087199821,0.26661757539734526,0.23854757367356588,0.5697479248046875,0.0454864501953125,1.0,0.05297285480766206,0.0,0.02807000172377938,1.0
screen_split,2.0,19,10,1.0,0.3978666767578813,0.28779055787615093,0.6011962890625,0.038215227340345506,0.0051704497985980485,76,0.06308159591243491,0.23340933155605528,0.23854757367356588,0.5697479248046875,0.0314483642578125,1.0,0.04924298420258505,1.0,-0.0051382421175106,1.0
screen_full,2.0,20,10,1.0,0.3173320110254216,0.30302816796160553,0.6016845703125,0.026611172909966296,0.0050505999350706245,56,0.03615660884347522,0.2791539493454176,0.23854757367356588,0.5697479248046875,0.0319366455078125,1.0,0.06448059428803965,0.0,0.04060637567185171,1.0
screen_split,2.0,20,10,1.0,0.41147637694682976,0.34331001539164485,0.626708984375,0.03971308045367915,0.0057090094439872265,59,0.0462648122228346,0.2939033691082686,0.23854757367356588,0.5697479248046875,0.0569610595703125,1.0,0.10476244171807897,0.0,0.055355795434702704,1.0
screen_full,2.0,21,10,1.0,0.28917099540080066,0.2890994792393056,0.588623046875,0.024772073950870947,0.0054711859686388045,61,0.035148046710563347,0.26691111320477007,0.23854757367356588,0.5697479248046875,0.0188751220703125,1.0,0.05055190556573974,0.0,0.028363539531204185,1.0
screen_split,2.0,21,10,1.0,0.41867377202939005,0.29955792888647964,0.6068115234375,0.03635042440163619,0.005384425706158882,74,0.057670017677404206,0.24888631004575934,0.23854757367356588,0.5697479248046875,0.0370635986328125,1.0,0.06101035521291376,1.0,0.010338736372193458,1.0
screen_full,2.0,22,3,1.0,0.25099543138702346,0.26386573860499984,0.4986572265625,0.02217219916182482,0.005652990386988934,64,0.037701684446969495,0.244971611370402,0.23854757367356588,0.5697479248046875,-0.0710906982421875,1.0,0.025318164931433962,1.0,0.00642403769683611,1.0
screen_split,2.0,22,8,1.0,0.3469091098062391,0.312752205637285,0.556396484375,0.03525072251726832,0.006320270470081169,91,0.061675657072541336,0.26302634499408734,0.23854757367356588,0.5697479248046875,-0.0133514404296875,1.0,0.07420463196371913,0.0,0.024478771320521453,1.0
screen_full,2.0,23,10,1.0,0.2534446740148163,0.2829268230096712,0.59814453125,0.026054445763039124,0.004892217508689173,58,0.033091909237809296,0.2590470726459241,0.23854757367356588,0.5697479248046875,0.0283966064453125,1.0,0.04437924933610532,1.0,0.0204994989723582,1.0
screen_split,2.0,23,10,1.0,0.3291385376601846,0.2815347186574303,0.56640625,0.035853723908822493,0.0053382353818541665,59,0.04747155838117782,0.23540075232204796,0.23854757367356588,0.5697479248046875,-0.0033416748046875,1.0,0.04298714498386441,1.0,-0.00314682135151792,1.0
screen_full,2.0,24,9,1.0,0.2553244000695029,0.23910567079380643,0.579345703125,0.025607925064149474,0.0044145419809122404,70,0.04758798113240935,0.2086427356220702,0.23854757367356588,0.5697479248046875,0.0095977783203125,1.0,0.0005580971202405471,1.0,-0.029904838051495686,1.0
screen_split,2.0,24,6,1.0,0.37419604651599503,0.24121448220459607,0.5455322265625,0.03405694309416443,0.0051767447741886945,70,0.05584970042854252,0.19180425875440846,0.23854757367356588,0.5697479248046875,-0.0242156982421875,1.0,0.0026669085310301877,1.0,-0.046743314919157425,1.0
screen_full,2.0,25,10,1.0,0.31188974165217487,0.2849114887904838,0.633056640625,0.02629569985740771,0.0046256251007481325,50,0.03346430728029393,0.2609609131150121,0.23854757367356588,0.5697479248046875,0.0633087158203125,1.0,0.0463639151169179,1.0,0.022413339441446245,1.0
screen_split,2.0,25,9,1.0,0.4153195984553309,0.27487652613824143,0.573486328125,0.03531952074648339,0.005438451020742978,69,0.05256765082232919,0.219333958974509,0.23854757367356588,0.5697479248046875,0.0037384033203125,1.0,0.036328952464675546,1.0,-0.019213614699056886,1.0
screen_full,2.0,26,10,1.0,0.24874114597585006,0.2854370821558433,0.5782470703125,0.025058920734570913,0.005212309682725627,53,0.03260926147421667,0.2647084569322418,0.23854757367356588,0.5697479248046875,0.0084991455078125,1.0,0.04688950848227741,1.0,0.026160883258675938,1.0
screen_split,2.0,26,7,1.0,0.296721347045642,0.27798782752250417,0.579345703125,0.036819885385370996,0.005197587353784315,47,0.04253200814149367,0.2328085022388376,0.23854757367356588,0.5697479248046875,0.0095977783203125,1.0,0.03944025384893829,1.0,-0.005739071434728293,1.0
screen_full,2.0,27,7,1.0,0.334979319891414,0.2570347302106525,0.5369873046875,0.02336675051869656,0.005636475469850492,78,0.040958513087625006,0.2323177156332359,0.23854757367356588,0.5697479248046875,-0.0327606201171875,1.0,0.018487156537086602,1.0,-0.006229858040329994,1.0
screen_split,2.0,27,8,1.0,0.45206353229461854,0.300173122057703,0.55126953125,0.03469548102320994,0.006369271118073801,68,0.04485440432770058,0.25517025228332246,0.23854757367356588,0.5697479248046875,-0.0184783935546875,1.0,0.06162554838413714,1.0,0.01662267860975658,1.0
screen_full,2.0,28,9,1.0,0.24420597624874563,0.278361865250952,0.583251953125,0.025838397048225874,0.005061437589985391,66,0.03976053347953425,0.25551849298863877,0.23854757367356588,0.5697479248046875,0.0135040283203125,1.0,0.03981429157738614,1.0,0.016970919315072885,1.0
screen_split,2.0,28,10,1.0,0.4610790682356279,0.3173068489178855,0.5716552734375,0.0359651683899289,0.006381514537963805,53,0.03333992133298423,0.2746190925798784,0.23854757367356588,0.5697479248046875,0.0019073486328125,1.0,0.07875927524431964,0.0,0.036071518906312494,1.0
screen_full,2.0,29,4,1.0,0.1950053179190777,0.26175593827086785,0.6019287109375,0.02355837474972606,0.004581207112830919,56,0.03886093114918326,0.24457375886956237,0.23854757367356588,0.5697479248046875,0.0321807861328125,1.0,0.023208364597301967,1.0,0.006026185195996486,1.0
screen_split,2.0,29,7,1.0,0.36143281470469507,0.29295983653161417,0.5748291015625,0.033400756188766666,0.005358563909647348,69,0.05424302128164634,0.24549755717872385,0.23854757367356588,0.5697479248046875,0.0050811767578125,1.0,0.05441226285804829,1.0,0.006949983505157964,1.0
screen_full,2.0,30,9,1.0,0.2751861580955895,0.2834816599072451,0.6417236328125,0.027182131909824808,0.004698946536631096,51,0.03638740392004697,0.25969348754254,0.23854757367356588,0.5697479248046875,0.0719757080078125,0.0,0.04493408623367923,1.0,0.02114591386897413,1.0
screen_split,2.0,30,10,1.0,0.36215394507871645,0.2954159972026922,0.640625,0.03595154636481333,0.004950267060785682,52,0.051310543593724056,0.24740034661529892,0.23854757367356588,0.5697479248046875,0.0708770751953125,1.0,0.0568684235291263,1.0,0.008852772941733034,1.0
screen_full,2.0,31,10,1.0,0.264421716285866,0.3174377518329552,0.630859375,0.027357274391380183,0.005147862257764702,69,0.03842300769248932,0.2934659206672041,0.23854757367356588,0.5697479248046875,0.0611114501953125,1.0,0.07889017815938931,0.0,0.054918346993638234,0.0
screen_split,2.0,31,10,1.0,0.35076424602609824,0.2967933555932308,0.640380859375,0.03754301031787783,0.005092813955896301,56,0.049853903347968596,0.2528884113671312,0.23854757367356588,0.5697479248046875,0.0706329345703125,1.0,0.058245781919664896,1.0,0.014340837693565311,1.0
screen_full,2.0,32,9,1.0,0.27965364524247444,0.28799355360232237,0.5699462890625,0.02518028844081462,0.005476063009799984,57,0.03345419941212564,0.2669662159588989,0.23854757367356588,0.5697479248046875,0.0001983642578125,1.0,0.04944597992875649,0.0,0.02841864228533303,1.0
screen_split,2.0,32,8,1.0,0.3497568820864244,0.29217301698619613,0.5704345703125,0.03667335508398645,0.005851639844056337,62,0.04357894914238854,0.24837779130841325,0.23854757367356588,0.5697479248046875,0.0006866455078125,1.0,0.05362544331263025,1.0,0.009830217634847371,1.0
screen_full,2.0,33,7,1.0,0.23739147883099082,0.2772305821658248,0.5712890625,0.025018528979748978,0.005209708440779572,55,0.033162375622711265,0.25736306757219857,0.23854757367356588,0.5697479248046875,0.0015411376953125,1.0,0.03868300849225892,1.0,0.018815493898632685,1.0
screen_split,2.0,33,9,1.0,0.3645272368153066,0.30191813117314104,0.5916748046875,0.03616685183102919,0.005575953762774962,64,0.047516162689670946,0.2530504076556052,0.23854757367356588,0.5697479248046875,0.0219268798828125,1.0,0.06337055749957515,1.0,0.014502833982039331,1.0
screen_full,2.0,34,5,1.0,0.25066465528439247,0.2663713533891472,0.586669921875,0.0253734530583464,0.00491974903535955,70,0.05026648661559969,0.24189007269938012,0.23854757367356588,0.5697479248046875,0.0169219970703125,1.0,0.02782377971558131,1.0,0.0033424990258142384,1.0
screen_split,2.0,34,9,1.0,0.4394419417785298,0.2980252553704189,0.5494384765625,0.03600702441152102,0.0064723110304069935,63,0.043275705046252576,0.25190440311787077,0.23854757367356588,0.5697479248046875,-0.0203094482421875,1.0,0.059477681696853024,1.0,0.013356829444304885,1.0
screen_full,2.0,35,10,1.0,0.34491235302170065,0.33762031940756604,0.6461181640625,0.028126214812378366,0.005237512156885519,73,0.04338827717788243,0.31210308013845767,0.23854757367356588,0.5697479248046875,0.0763702392578125,1.0,0.09907274573400016,0.0,0.07355550646489178,0.0
screen_split,2.0,35,10,1.0,0.4461399430356891,0.38844867580407094,0.646728515625,0.03823101456654231,0.006129505924455786,50,0.03751511633346589,0.3480155208412034,0.23854757367356588,0.5697479248046875,0.0769805908203125,0.0,0.14990110213050506,0.0,0.10946794716763752,0.0
screen_full,2.0,36,10,1.0,0.2957435914721052,0.27361133156525014,0.5648193359375,0.025122013560279845,0.005246690685161879,72,0.042119382819471744,0.24719839240545663,0.23854757367356588,0.5697479248046875,-0.0049285888671875,1.0,0.035063757891684255,1.0,0.008650818731890747,1.0
screen_split,2.0,36,6,1.0,0.35550128202778686,0.29971633899665895,0.6005859375,0.03551921000913265,0.005938815064165825,46,0.03310915951365532,0.26194476730615185,0.23854757367356588,0.5697479248046875,0.0308380126953125,1.0,0.061168765323093066,1.0,0.023397193632585966,1.0
screen_full,2.0,37,7,1.0,0.32114430499156676,0.26151867254296024,0.607177734375,0.025841131931915787,0.0047908021277166275,61,0.041166808861356874,0.23798309690657693,0.23854757367356588,0.5697479248046875,0.0374298095703125,1.0,0.022971098869394357,1.0,-0.0005644767669889528,1.0
screen_split,2.0,37,8,1.0,0.3922872633480433,0.2728943595501014,0.5888671875,0.03509897127489877,0.00513832231733642,58,0.048204084124312215,0.22856436138266922,0.23854757367356588,0.5697479248046875,0.0191192626953125,1.0,0.0343467858765355,1.0,-0.00998321229089666,1.0
screen_full,2.0,38,8,1.0,0.29151314374911813,0.24462866153729074,0.6031494140625,0.02611753333906634,0.00455872096309885,57,0.03625604573794228,0.22147757553374883,0.23854757367356588,0.5697479248046875,0.0334014892578125,1.0,0.0060810878637248544,1.0,-0.01706999813981705,1.0
screen_split,2.0,38,10,1.0,0.37800961371093694,0.2811084534572117,0.6097412109375,0.036198042482797024,0.0051777122947038925,58,0.05363814142806895,0.2380203241014727,0.23854757367356588,0.5697479248046875,0.0399932861328125,1.0,0.04256087978364581,1.0,-0.0005272495720931858,1.0
screen_full,2.0,39,4,1.0,0.23858034599727543,0.28931967296498207,0.57275390625,0.02370241004142772,0.005153646083756065,76,0.043362371767496403,0.27108814289412875,0.23854757367356588,0.5697479248046875,0.0030059814453125,1.0,0.050772099291416184,0.0,0.032540569220562865,1.0
screen_split,2.0,39,7,1.0,0.39881374533069774,0.32446047649568477,0.62353515625,0.0379874781877589,0.005784046288312707,61,0.047167853909531814,0.27755092932327097,0.23854757367356588,0.5697479248046875,0.0537872314453125,1.0,0.08591290282211889,0.0,0.039003355649705085,1.0
screen_full,2.0,40,10,1.0,0.260894825062903,0.2820023377162559,0.6162109375,0.02710454728006706,0.004847177075273394,54,0.036509399874141965,0.257921713059912,0.23854757367356588,0.5697479248046875,0.0464630126953125,1.0,0.04345476404269,1.0,0.019374139386346134,1.0
screen_split,2.0,40,8,1.0,0.36195413327170606,0.3078770346561326,0.6337890625,0.037422058124486714,0.005275498746939215,65,0.05603793532964816,0.25968600111820395,0.23854757367356588,0.5697479248046875,0.0640411376953125,1.0,0.0693294609825667,1.0,0.021138427444638064,1.0
screen_full,2.0,41,9,1.0,0.2785337023994071,0.25253950120933544,0.5443115234375,0.024072085228935846,0.004883590435444819,59,0.03859334510868647,0.22736857877022648,0.23854757367356588,0.5697479248046875,-0.0254364013671875,1.0,0.013991927535769555,1.0,-0.011178994903339401,1.0
screen_split,2.0,41,7,1.0,0.3401207443695463,0.26741721790664186,0.5802001953125,0.03343364126965205,0.0051853302331885285,78,0.06666409553200091,0.21389954643064024,0.23854757367356588,0.5697479248046875,0.0104522705078125,1.0,0.028869644233075975,1.0,-0.02464802724292564,1.0
screen_full,2.0,42,10,1.0,0.34141243200331617,0.3269422051963162,0.64794921875,0.02790174287761174,0.00515176610771097,63,0.04001120117543252,0.3046303260938178,0.23854757367356588,0.5697479248046875,0.0782012939453125,1.0,0.08839463152275034,0.0,0.06608275242025191,0.0
screen_split,2.0,42,10,1.0,0.4137615998048582,0.3625128614537859,0.637939453125,0.03892667593064668,0.0059991353888095,73,0.05001074377609762,0.3181843650602108,0.23854757367356588,0.5697479248046875,0.0681915283203125,1.0,0.12396528778022003,0.0,0.07963679138664492,0.0
screen_full,2.0,43,9,1.0,0.2786144685256001,0.2669891370214035,0.552001953125,0.024898826579287978,0.0052644270560040455,54,0.02982359149260725,0.24688193227197028,0.23854757367356588,0.5697479248046875,-0.0177459716796875,1.0,0.028441563347837595,1.0,0.008334358598404396,1.0
screen_split,2.0,43,10,1.0,0.3585266323254463,0.29112108925722846,0.566650390625,0.03508023158143755,0.005350480832844597,59,0.042853225908509214,0.24534340006325817,0.23854757367356588,0.5697479248046875,-0.0030975341796875,1.0,0.05257351558366258,1.0,0.006795826389692283,1.0
screen_full,2.0,44,10,1.0,0.24157218757017707,0.26451455560919607,0.537109375,0.02420944637393072,0.005514108102455355,65,0.03661824173399291,0.24349517573154655,0.23854757367356588,0.5697479248046875,-0.0326385498046875,1.0,0.025966981935630185,1.0,0.004947602057980671,1.0
screen_split,2.0,44,8,1.0,0.35950468120629614,0.2807807953628246,0.5313720703125,0.032196618273017674,0.006163173751382631,62,0.04293705854618567,0.23690160738767646,0.23854757367356588,0.5697479248046875,-0.0383758544921875,1.0,0.04223322168925869,1.0,-0.001645966285889422,1.0
screen_full,2.0,45,10,1.0,0.2661408724507503,0.20407908655058243,0.5316162109375,0.024602380086686765,0.0044637318007126,66,0.048204108326231065,0.17270091048135489,0.23854757367356588,0.5697479248046875,-0.0381317138671875,1.0,-0.03446848712298345,1.0,-0.065846663192211,0.0
screen_split,2.0,45,9,1.0,0.356673784945778,0.22824013045319969,0.5406494140625,0.034137641130714005,0.00518094751192047,73,0.05990386444830534,0.17022233821192245,0.23854757367356588,0.5697479248046875,-0.0290985107421875,1.0,-0.010307443220366197,1.0,-0.06832523546164343,0.0
screen_full,2.0,46,4,1.0,0.20438753791957903,0.2514940347947572,0.6141357421875,0.024268490224184997,0.004750867950903856,55,0.037864035290525885,0.23277894199998164,0.23854757367356588,0.5697479248046875,0.0443878173828125,1.0,0.0129464611211913,1.0,-0.00576863167358424,1.0
screen_split,2.0,46,10,1.0,0.3112394164716028,0.308206705782462,0.5919189453125,0.03756235634498931,0.005429567595035502,61,0.05057385701858941,0.2591584533245838,0.23854757367356588,0.5697479248046875,0.0221710205078125,1.0,0.06965913210889613,1.0,0.020610879651017933,1.0
screen_full,2.0,47,3,1.0,0.23695629913059757,0.25978115664501383,0.54736328125,0.02282347838667452,0.005474624381939368,84,0.050897875597063186,0.24237477993044454,0.23854757367356588,0.5697479248046875,-0.0223846435546875,1.0,0.02123358297144795,1.0,0.003827206256878657,1.0
screen_split,2.0,47,5,1.0,0.41918037267218766,0.26913569946239185,0.5186767578125,0.03152601558069342,0.006268873254075087,61,0.03854557668748253,0.23218686312287878,0.23854757367356588,0.5697479248046875,-0.0510711669921875,1.0,0.03058812578882597,1.0,-0.006360710550687099,1.0
screen_full,2.0,48,10,1.0,0.26798817403104713,0.2495910442643145,0.5684814453125,0.024998186291510516,0.0047321510820645995,72,0.047253983408763876,0.22260410899892755,0.23854757367356588,0.5697479248046875,-0.0012664794921875,1.0,0.011043470590748616,1.0,-0.015943464674638336,1.0
screen_split,2.0,48,6,1.0,0.4119985950813405,0.2757496060051353,0.5556640625,0.0340873969138235,0.005785414569874748,66,0.0486129395193165,0.23463648290989478,0.23854757367356588,0.5697479248046875,-0.0140838623046875,1.0,0.037202032331569435,1.0,-0.0039110907636711045,1.0
screen_full,2.0,49,8,1.0,0.25381632876550175,0.26011914834768246,0.5712890625,0.025300413730362955,0.005001124934765559,61,0.038877498776044045,0.23540337314456625,0.23854757367356588,0.5697479248046875,0.0015411376953125,1.0,0.021571574674116578,1.0,-0.0031442005289996355,1.0
